customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,TechSupport,StreamingTV,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
C-7860,Female,0,No,No,59,No,DSL,Yes,No,No internet service,One year,No,Bank transfer (automatic),36.94,2152.64,No
C-7861,Male,0,No,No,71,No,DSL,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),18.5,1334.06,No
C-7862,Female,0,No,Yes,57,Yes,DSL,No,No,No,Month-to-month,No,Electronic check,24.01,1349.34,Yes
C-7863,Female,0,No,No,26,Yes,DSL,Yes,No,No,Month-to-month,No,Mailed check,108.48,2794.7,Yes
C-7864,Female,0,Yes,No,25,No,DSL,No internet service,No,Yes,Month-to-month,No,Credit card (automatic),82.75,2026.05,No
C-7865,Female,0,No,No,10,Yes,DSL,No,No,No,One year,No,Credit card (automatic),45.3,477.4,No
C-7866,Female,0,Yes,No,45,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,No,Electronic check,35.72,1628.5,Yes
C-7867,Female,0,No,No,11,Yes,Fiber optic,No,No,Yes,Month-to-month,Yes,Electronic check,47.43,495.18,Yes
C-7868,Male,0,Yes,No,53,Yes,DSL,No internet service,Yes,Yes,Two year,No,Electronic check,29.48,1587.38,No
C-7869,Male,0,No,No,72,Yes,Fiber optic,No,No internet service,Yes,Two year,No,Bank transfer (automatic),112.15,8116.58,No
C-7870,Female,0,Yes,No,68,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),96.42,6517.36,Yes
C-7871,Female,0,No,Yes,28,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,64.24,1771.98,Yes
C-7872,Male,0,Yes,Yes,65,Yes,DSL,No internet service,No,No,One year,Yes,Mailed check,104.5,6817.53,No
C-7873,Male,0,No,No,49,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Credit card (automatic),42.95,2082.0,No
C-7874,Female,0,Yes,Yes,47,Yes,Fiber optic,No,Yes,No,Month-to-month,No,Bank transfer (automatic),89.71,4228.84,Yes
C-7875,Female,1,No,No,52,Yes,DSL,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,103.61,5345.84,No
C-7876,Male,1,Yes,No,54,Yes,DSL,No,Yes,No,One year,Yes,Bank transfer (automatic),53.68,2893.94,No
C-7877,Female,0,No,Yes,60,Yes,No,Yes,No,No,One year,Yes,Mailed check,93.75,5648.91,No
C-7878,Male,0,Yes,No,57,Yes,DSL,No,No internet service,Yes,Month-to-month,Yes,Electronic check,47.51,2726.72,Yes
C-7879,Female,0,No,No,47,Yes,DSL,No,No internet service,No,Month-to-month,Yes,Mailed check,47.89,2282.34,No
C-7880,Male,0,Yes,No,31,Yes,No,Yes,No,No internet service,Month-to-month,No,Bank transfer (automatic),28.71,927.76,No
C-7881,Female,1,No,No,46,Yes,No,No internet service,No,Yes,One year,No,Credit card (automatic),62.01,2879.78,No
C-7882,Female,0,Yes,No,26,Yes,Fiber optic,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),90.97,2382.38,Yes
C-7883,Female,0,Yes,No,5,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),112.02,513.27,Yes
C-7884,Male,0,No,Yes,52,Yes,DSL,No internet service,No,No,Two year,No,Electronic check,78.38,4079.26,No
C-7885,Female,0,Yes,No,54,Yes,DSL,No,No,No,Month-to-month,Yes,Mailed check,104.31,5586.51,No
C-7886,Male,1,Yes,No,33,Yes,Fiber optic,Yes,Yes,No,One year,Yes,Electronic check,100.25,3339.06,Yes
C-7887,Male,0,No,Yes,50,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,35.33,1748.57,Yes
C-7888,Male,0,No,No,38,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Bank transfer (automatic),66.58,2536.28,No
C-7889,Male,0,No,No,27,Yes,No,Yes,No internet service,Yes,Month-to-month,No,Credit card (automatic),29.69,779.57,No
C-7890,Female,0,Yes,No,15,Yes,No,No internet service,No internet service,Yes,One year,No,Electronic check,86.22,1321.55,No
C-7891,Female,0,Yes,No,61,Yes,DSL,No,No internet service,No,Two year,Yes,Mailed check,112.99,6931.04,No
C-7892,Female,0,No,No,21,No,Fiber optic,No,No,Yes,Two year,Yes,Credit card (automatic),31.71,655.77,Yes
C-7893,Male,0,Yes,No,46,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Electronic check,91.39,4240.23,No
C-7894,Female,0,No,No,69,Yes,No,No,No internet service,Yes,One year,No,Mailed check,81.22,5580.89,No
C-7895,Male,0,Yes,No,6,Yes,DSL,Yes,No,No,Month-to-month,No,Bank transfer (automatic),76.36,461.63,Yes
C-7896,Male,0,No,No,38,Yes,DSL,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),57.01,2202.26,Yes
C-7897,Male,0,No,No,62,Yes,DSL,No,No,No internet service,Two year,Yes,Electronic check,53.51,3300.21,No
C-7898,Female,0,No,No,62,Yes,Fiber optic,No internet service,No internet service,No,Month-to-month,No,Mailed check,22.52,1441.64,No
C-7899,Male,0,Yes,Yes,46,Yes,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),39.79,1792.53,No
C-7900,Female,0,No,Yes,13,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,19.52,205.59,No
C-7901,Female,0,Yes,No,3,Yes,Fiber optic,No internet service,Yes,No,Month-to-month,No,Electronic check,76.14,268.83,Yes
C-7902,Female,0,No,Yes,6,Yes,DSL,Yes,No,Yes,Month-to-month,No,Bank transfer (automatic),28.59,128.4,Yes
C-7903,Male,0,No,Yes,8,Yes,Fiber optic,Yes,No,Yes,One year,Yes,Electronic check,105.3,891.59,Yes
C-7904,Female,0,Yes,Yes,44,Yes,DSL,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),70.31,3138.78,No
C-7905,Male,0,Yes,No,33,Yes,No,No,No,No,Two year,Yes,Electronic check,87.97,2866.71,Yes
C-7906,Male,0,No,Yes,50,Yes,No,Yes,No internet service,Yes,Two year,Yes,Credit card (automatic),59.09,2958.26,No
C-7907,Male,1,Yes,No,11,Yes,No,No,No,No internet service,Month-to-month,No,Mailed check,74.06,783.15,No
C-7908,Male,0,No,No,28,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,112.27,3136.38,Yes
C-7909,Female,0,Yes,No,70,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,26.27,1795.04,Yes
C-7910,Female,0,Yes,No,41,Yes,DSL,Yes,Yes,No,One year,Yes,Electronic check,43.39,1751.38,No
C-7911,Female,0,No,Yes,16,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Credit card (automatic),96.0,1522.33,No
C-7912,Female,0,No,No,68,Yes,No,No,No,Yes,One year,No,Credit card (automatic),27.87,1889.02,No
C-7913,Male,0,Yes,No,48,Yes,DSL,No internet service,No internet service,Yes,Month-to-month,Yes,Mailed check,25.57,1275.11,Yes
C-7914,Male,0,No,No,56,Yes,DSL,No internet service,No,Yes,One year,Yes,Mailed check,54.15,3063.19,No
C-7915,Male,0,No,Yes,64,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),27.22,1765.82,No
C-7916,Male,0,No,No,59,Yes,DSL,No,No,Yes,Month-to-month,Yes,Credit card (automatic),76.51,4517.79,No
C-7917,Female,0,Yes,No,62,No,Fiber optic,No,Yes,No internet service,Two year,No,Bank transfer (automatic),40.63,2553.06,Yes
C-7918,Female,0,Yes,No,11,Yes,Fiber optic,Yes,No internet service,No,One year,Yes,Mailed check,107.57,1167.2,Yes
C-7919,Male,0,No,No,18,Yes,DSL,Yes,No,No,Month-to-month,No,Mailed check,96.35,1755.19,Yes
C-7920,Male,0,No,No,19,Yes,DSL,No,No internet service,Yes,Two year,No,Bank transfer (automatic),87.97,1720.81,Yes
C-7921,Male,0,Yes,No,55,Yes,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,79.69,4364.41,Yes
C-7922,Male,1,No,No,26,Yes,Fiber optic,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),104.35,2730.5,No
C-7923,Female,1,Yes,Yes,6,Yes,No,No internet service,No internet service,No,Two year,Yes,Mailed check,40.31,276.29,No
C-7924,Male,0,Yes,No,4,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Credit card (automatic),105.31,462.82,Yes
C-7925,Female,0,No,No,29,Yes,DSL,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,96.95,2833.34,No
C-7926,Female,0,No,No,59,Yes,Fiber optic,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),92.82,5454.74,Yes
C-7927,Male,0,Yes,Yes,17,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,Mailed check,74.13,1242.84,Yes
C-7928,Male,1,No,Yes,43,Yes,DSL,No,No,Yes,One year,No,Bank transfer (automatic),42.62,1784.74,Yes
C-7929,Female,0,No,No,66,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,60.35,4009.19,Yes
C-7930,Female,0,No,No,34,Yes,DSL,No,No,No,Month-to-month,No,Bank transfer (automatic),97.36,3264.51,Yes
C-7931,Male,0,No,No,8,Yes,DSL,No internet service,No,No,Two year,Yes,Mailed check,21.18,205.91,No
C-7932,Female,0,Yes,No,13,Yes,DSL,No internet service,No internet service,Yes,Two year,Yes,Mailed check,96.21,1212.6,No
C-7933,Male,0,Yes,Yes,8,Yes,Fiber optic,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),42.01,303.27,No
C-7934,Male,0,Yes,No,65,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes,Bank transfer (automatic),32.43,2105.6,No
C-7935,Female,0,No,No,43,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Credit card (automatic),29.57,1295.3,No
C-7936,Female,0,No,No,39,Yes,Fiber optic,Yes,Yes,No,Month-to-month,Yes,Electronic check,20.73,772.37,No
C-7937,Male,0,Yes,No,59,Yes,No,Yes,No,No,Two year,Yes,Credit card (automatic),70.36,4145.25,No
C-7938,Male,0,Yes,No,44,Yes,DSL,Yes,No,Yes,Month-to-month,Yes,Mailed check,39.83,1750.81,No
C-7939,Female,0,Yes,No,9,Yes,DSL,No,No,Yes,One year,Yes,Electronic check,116.94,1023.69,Yes
C-7940,Female,0,Yes,No,37,Yes,DSL,No internet service,No,No,Month-to-month,Yes,Electronic check,75.44,2752.84,No
C-7941,Female,1,No,No,36,No,DSL,No,No,Yes,One year,Yes,Electronic check,31.79,1178.08,Yes
C-7942,Female,0,No,Yes,28,Yes,Fiber optic,Yes,No,Yes,One year,No,Bank transfer (automatic),86.88,2432.89,No
C-7943,Male,0,Yes,No,42,No,Fiber optic,No,No,No,Two year,Yes,Bank transfer (automatic),107.77,4477.78,No
C-7944,Male,0,No,No,43,Yes,No,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),92.52,4008.66,No
C-7945,Male,0,No,No,42,Yes,DSL,No,Yes,No,Month-to-month,Yes,Mailed check,25.64,1124.96,Yes
C-7946,Female,0,No,Yes,66,Yes,DSL,No internet service,No,Yes,Month-to-month,Yes,Mailed check,107.59,7111.53,Yes
C-7947,Female,0,Yes,No,55,Yes,Fiber optic,No internet service,No internet service,No,Two year,No,Electronic check,97.39,5356.82,No
C-7948,Male,1,Yes,No,72,Yes,DSL,No internet service,No,Yes,Two year,Yes,Electronic check,33.83,2473.6,No
C-7949,Female,0,Yes,No,48,Yes,Fiber optic,No,No,No internet service,One year,Yes,Mailed check,23.18,1157.89,No
C-7950,Female,1,No,Yes,22,Yes,No,No,No,No,One year,No,Electronic check,73.73,1647.51,No
C-7951,Female,1,No,No,27,No,Fiber optic,Yes,No internet service,Yes,One year,No,Electronic check,33.6,901.75,No
C-7952,Female,1,No,Yes,67,Yes,Fiber optic,Yes,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),101.46,6807.04,Yes
C-7953,Female,0,Yes,Yes,13,Yes,Fiber optic,No,Yes,No,Two year,Yes,Bank transfer (automatic),53.83,719.88,No
C-7954,Female,0,Yes,Yes,45,Yes,DSL,Yes,No,No,Month-to-month,Yes,Credit card (automatic),109.29,4887.48,Yes
C-7955,Male,0,Yes,No,10,Yes,Fiber optic,No internet service,No,No internet service,Month-to-month,Yes,Credit card (automatic),74.57,740.42,Yes
C-7956,Male,0,No,Yes,9,Yes,DSL,No,No,No,Month-to-month,Yes,Bank transfer (automatic),36.27,359.41,Yes
C-7957,Male,0,Yes,No,54,No,DSL,No internet service,Yes,Yes,Month-to-month,No,Mailed check,31.96,1741.31,No
C-7958,Male,0,Yes,No,27,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),75.65,2033.67,No
C-7959,Female,0,No,No,34,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),94.19,3218.8,No
C-7960,Male,1,No,No,1,Yes,Fiber optic,No internet service,No,No,Month-to-month,Yes,Electronic check,96.15,57.97,Yes
C-7961,Male,0,No,No,32,Yes,Fiber optic,No,No,No,One year,Yes,Mailed check,45.58,1448.71,No
C-7962,Male,0,Yes,No,71,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),38.42,2757.13,No
C-7963,Male,0,No,No,67,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,19.68,1290.61,No
C-7964,Female,0,Yes,No,20,No,Fiber optic,No,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.92,1687.0,Yes
C-7965,Female,0,No,Yes,35,Yes,DSL,No,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),25.66,943.18,No
C-7966,Male,1,Yes,Yes,17,Yes,No,No,No,Yes,One year,Yes,Electronic check,60.08,992.35,No
C-7967,Male,0,Yes,No,18,Yes,DSL,No,Yes,Yes,Month-to-month,Yes,Mailed check,78.17,1383.15,Yes
C-7968,Female,0,No,No,45,Yes,Fiber optic,No,No,No,One year,Yes,Electronic check,111.71,5073.91,No
C-7969,Female,0,No,No,53,No,DSL,No,Yes,Yes,Month-to-month,Yes,Electronic check,49.18,2630.01,No
C-7970,Male,0,No,No,68,Yes,Fiber optic,No,No,Yes,One year,Yes,Electronic check,42.98,2942.6,No
C-7971,Female,0,Yes,No,65,Yes,DSL,No,No internet service,Yes,Two year,No,Credit card (automatic),83.42,5457.59,No
C-7972,Female,0,Yes,No,1,No,Fiber optic,No internet service,Yes,Yes,One year,Yes,Electronic check,79.92,41.5,No
C-7973,Male,0,No,Yes,58,Yes,Fiber optic,No,No internet service,No,Month-to-month,Yes,Mailed check,51.21,2990.78,No
C-7974,Female,0,No,No,26,Yes,DSL,No,Yes,No internet service,Month-to-month,No,Electronic check,110.81,2881.43,Yes
C-7975,Male,0,No,No,20,Yes,Fiber optic,No,No internet service,No,Month-to-month,No,Credit card (automatic),102.49,2082.72,No
C-7976,Male,0,No,No,10,Yes,No,No internet service,Yes,Yes,One year,Yes,Electronic check,40.4,404.81,No
C-7977,Female,1,No,No,59,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,41.91,2484.71,No
C-7978,Female,0,No,No,41,Yes,DSL,No,Yes,No,Month-to-month,No,Credit card (automatic),69.23,2836.2,No
C-7979,Female,0,Yes,No,5,Yes,Fiber optic,No,No internet service,Yes,One year,Yes,Credit card (automatic),95.36,474.62,Yes
C-7980,Female,0,Yes,No,65,Yes,Fiber optic,No,No,No internet service,Month-to-month,No,Electronic check,22.4,1482.8,Yes
C-7981,Female,1,Yes,No,17,Yes,Fiber optic,Yes,Yes,No,One year,No,Credit card (automatic),87.33,1497.47,No
C-7982,Female,1,Yes,No,22,Yes,DSL,No,No,No internet service,Month-to-month,Yes,Mailed check,82.82,1835.37,Yes
C-7983,Male,0,No,No,41,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Mailed check,41.15,1682.18,No
C-7984,Female,0,No,No,68,Yes,No,No internet service,No,No,One year,No,Electronic check,86.14,5860.63,No
C-7985,Male,0,No,Yes,69,Yes,Fiber optic,No,No internet service,Yes,Month-to-month,Yes,Electronic check,112.02,7753.95,Yes
C-7986,Female,0,Yes,No,11,Yes,Fiber optic,No,No,No,One year,Yes,Bank transfer (automatic),22.68,282.07,Yes
C-7987,Female,0,Yes,No,56,No,Fiber optic,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,49.97,2817.98,No
C-7988,Female,0,Yes,No,51,No,DSL,No internet service,Yes,No internet service,Month-to-month,No,Mailed check,61.82,3195.23,No
C-7989,Female,0,No,No,21,Yes,Fiber optic,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),107.93,2298.56,No
C-7990,Female,1,Yes,No,26,Yes,Fiber optic,Yes,No,No internet service,Two year,No,Bank transfer (automatic),114.23,2976.17,No
C-7991,Male,0,No,No,19,Yes,DSL,Yes,No,No,One year,No,Electronic check,62.41,1202.93,Yes
C-7992,Male,0,Yes,No,60,Yes,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),93.0,5622.63,Yes
C-7993,Male,0,Yes,No,71,Yes,DSL,No,No,Yes,One year,No,Electronic check,71.17,5064.99,No
C-7994,Female,0,No,No,47,Yes,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),71.78,3406.14,No
C-7995,Female,0,No,No,71,Yes,Fiber optic,Yes,No,No,Month-to-month,No,Bank transfer (automatic),45.81,3271.39,Yes
C-7996,Female,0,Yes,No,26,Yes,DSL,Yes,No,No,Two year,Yes,Credit card (automatic),39.7,1037.39,No
C-7997,Male,0,No,No,40,Yes,Fiber optic,No,No,No,Month-to-month,Yes,Electronic check,46.8,1846.18,No
C-7998,Male,0,No,No,5,Yes,Fiber optic,No,No,Yes,Two year,No,Electronic check,73.63,360.75,Yes
C-7999,Female,0,No,No,21,Yes,DSL,No,No,Yes,Month-to-month,Yes,Electronic check,20.92,486.09,Yes
